repeat,outer_fold,well,typewell_profile_hash,n_rows,base_sse,typewell_sse,ordered_sse,joint_sse
0,0,8b12bab6,0fec821b2c7fe722bd73d15fac4c886c9d8b5ecba843c8c36ef995e634cf2fbf,5234,194555.9736679855,182798.60859016218,159542.26470671975,152576.0319122901
0,4,8b5be31b,29ea099b3a40dfa3a425d33e77b5cc84754e097d0152679bb15feeb23b973e7d,5672,647560.0917216474,412450.60765948467,1066133.4451191812,640595.1793861693
0,0,8b95d6d1,78ce54089f11c0bf57f09a1665923f45572229f5ef37733f6f54c41c62e2140e,1731,10472.234272240503,8904.130367123325,15290.629335906006,12749.845992738665
0,1,8b9d8326,5786f708713875a31ed30c3f4ebf0e8719e8f0ef2d1671af3788c51af0901586,6163,230464.40509579523,215699.16247493846,240891.5053053244,200723.57629036484
0,1,8bb9c1e6,bab231c063e9e45695a2e623b34d94fefb4971045eb85a69156c6ba277d24515,4546,14609.294615413233,16771.49209374772,25568.592656958976,22570.88513124232
0,1,8bda1a11,d739cc9d48bcb00383c605819fb844d1ff20c433af6d5aa047a89be278509bed,5981,366710.40147965716,365690.3664449139,274508.3654698938,285108.663594739
0,4,8bfa881d,51c067ef648d3a0dc2726536acfccea33919e37260d87cbe3d02f63724db0735,4089,1288863.040742647,1222138.4122619971,1288135.1748109234,1226017.390566793
0,2,8c167025,f3b413b199ad12af9ceb4e01fdd8edf62c1df66a661703ec4f7747f8db321e4b,5368,486864.49946990557,474437.65613128,668973.0515987099,633330.55669361
0,1,8c8348e8,959df0f712d499eda4ddf8a69f97c2aa82b4d280895cf5cd1a6daceba381635f,3888,350718.5016377771,153044.26530368757,219829.24143136662,102751.4223795594
0,3,8cc21f01,b47188bae643502fbb9f205dd4654f0780b4fc2d5aa8df19d48befaea1e3facb,4044,196094.841855117,182786.7744804171,253748.01217151294,234962.86469666677
0,3,8cc800b3,d06aa132d53bd121d546c29dc0a11dd78988757af7bc3d0e7b95b56bbb309dbe,6576,2361990.7433165386,3442988.578817967,3023243.629855231,4060299.244595255
0,0,8d5d46d7,7a0fb475705846f8a404666b698ef2ee0bf308a855cca2441efd65b7c253f4f8,5755,495521.87785733154,588266.3848832943,471564.9589838353,559730.6030737695
0,4,8d92cb49,a65ca9b85cad2e079c0b7d59cb45b625bc388db86f99d6b9ea3b803f8a1d3061,3589,164291.69393602663,188800.66589261027,191406.86761308514,194655.01039807918
0,4,8f201368,65f98f51e14997253e66b5c983449f4b597d9bf2c89284166118b8f150019d2c,6349,2697133.443928074,1984507.5706735456,2493710.3587482134,1892908.0475925377
0,1,90386ee4,60f0eed1d6ac8545138648488bd07767dafd3ea31caa2fbdd11af87d3ae06f05,3840,74667.11982138749,217361.28951380312,103893.81882922571,177326.63791186656
0,3,91abc4c7,ed2a3588e70553bf39baf22e515809acc61ee93df4576aa0033e8d00af5116d8,5848,310808.0305662273,284649.7851522699,177282.37946035955,166345.63657643442
0,3,91b301ce,e384ba9337dc2e882a4a8137a9a7fb7700b5111a9a5942532f83344ec7f648f9,6570,7633469.886122466,7704816.296713335,7370514.092148277,7448133.4907182595
0,0,91db7070,b4038f88443a76c41318edbe94e62c4071d26fc67da2aace6fbdc276c011aa11,4073,5999312.54336108,5942632.514440234,6804623.741577938,6686720.308885961
0,1,925a7cd1,8c814bb6bee2ff235b4f18de0604cebff503c543b354a2732a7cf446c1916bdd,4517,79594.07049668027,72811.60445735755,55313.47505152591,51868.757272742616
0,0,9283ae69,9387ca0fd73786e2172c512af7125ed48aba9df2472471dbfc560af48fa41905,3371,28660.298206900854,52190.38385785286,48997.45162229922,78433.42289999474
0,4,9298ad5b,bd20c1e6353eb75dc80e4f07f9cf3a35a52e53fc9b468f3715a83b155a2869ba,3964,422754.31027364614,425947.9781451249,346010.4514422674,361828.12280762725
0,2,9314ff13,9ab9e19e99b3b5e09f10270d8882ecaccfd95190709280e8b082530c04989c00,2748,191102.6747124441,212151.86508164922,228972.71388909826,245006.0023436336
0,2,93209a3d,0c49895b3ad4ffae854469c51abcc33636969d653dff81940a65d65126c01ad6,4697,335634.1900763225,367030.2650295673,214198.79880505224,243646.92211697518
0,0,939d9c34,fec0ab621a59df1cef9428d91717385818347a992aca6348f9d883a908fde6af,5101,542964.7099262719,527970.2551544287,398373.4865971466,529515.7378022324
0,2,93f5d2e6,c3d0969d6efc8760accab8848041e22f3b5415da885be09683412513e0e8c71c,3691,917784.0561107335,840680.6828657703,1137401.3950802365,1032044.7740551584
0,3,940a48d9,e0a8013073f9caf841373835341ae6c7b9aa1fd696eebee3e7eebbdd131bbee6,3963,213134.20174528073,213542.67566550287,183669.3696618529,176786.14453292554
0,0,940e709a,f9def5e6aab2c39cdd3334d9264bace61582cf71b9e9fa388c4e3053394d7d3f,3348,224932.88294901935,226184.84378529995,167234.12728409044,171903.53339183726
0,2,9426ec1e,b0dea09ba32af39bb796f4b2c7f07660939fe7fddfe02791a53f66804260b6b7,2532,231447.74483165762,199972.89797162564,252980.8193228049,221699.0111255436
0,2,94467f50,4c1c9ab7b490e847e8889086ba1631438298b60f547ca75aacdd3a3d529dc650,3035,140644.9043747594,128102.53056859103,86436.40248113268,84855.09200348283
0,2,944f36b9,1ffdf6ee773add00e0d8f988fa2cbae091a244632f1289cb1940693431c6e714,4630,83046.89818603903,170053.61207091017,103320.34995017687,187610.42704180564
0,1,94d813a4,973720f0ce7b93e4ca13beaf2daebe00d1172aa1dcf6639f6145a4e3922e20d4,4847,5213620.876563342,3505845.200180039,5377623.53081111,3758617.0514192306
0,2,95b559e7,fb64fa9f182f6a42d8a3542ddb6ccb419828696ba188e479a1657660a3eeadd7,2887,696148.1435184488,577158.4713370021,1096867.21381529,920814.681764137
0,0,95c8427f,f39e247ff187314c2ca82d63711da1b3a148eb75802c5675e4027cb9658152dd,6335,2230617.2964889063,2022274.9215472406,1551954.484517306,1420251.3214011302
0,2,96936c22,944631a73e6c50387ccb5fb04456782592bf59ee3212245337488bf820878731,3346,103294.51215239146,96012.01300627585,77637.56821882773,74461.11316603095
0,3,96ae5806,eccf09e90835e79a1fdc9aec99e617ad4188505d485139ad7fb1a0ebbf8f0de2,9839,1408352.136057222,1210281.2313911915,1589102.6113929274,1386154.161889322
0,0,96b7eea1,aacf3cadf4363127dcbca1b3f029942c090d7870dc3391e8d556a118d7cb7d10,4332,125245.14539221412,206033.17868350842,86214.28233592422,144857.96204308275
0,1,9719aa04,53fdc8dfc11f9ae22ae9eae3e568e1a5c7cf98b2ed0b959c7981e33885b7e5ac,4871,156682.5222422247,247728.8706403788,169142.930216704,277613.95507137245
0,3,974802e7,cc360031d535fee5aa3e49f9e3290721b048862e35616ddc7bbf0a81b0f3a5a9,5843,816800.0204029315,1079318.5845247628,802156.8525484883,1033911.4122780245
0,0,97cd5bf9,00515fd5f60fd84258cc5851b11607221501a58a5f55a9ef54ed8b0129a5e54f,3449,475233.0578479133,345758.89267085283,116356.6940661406,65670.40636610032
0,1,98177ced,b403525330edce19d58d74c17f4ac595a722c597a5dfde4523a41602cb32a71b,4772,422705.8524796803,298054.66092521825,313597.30294013186,228024.27758073967
0,3,9896fc0b,ff0c807148b00cab4207a4d19c0adb7163615bf0c6536f53d594a17f52ec9fdf,3595,1083917.895363848,1002641.7042206984,660178.8349693001,622244.0489866867
0,4,98bc6f66,c7f05862e4afe292b0b72ba2ccd759b6fe21fad15b0bd4fb15df4c7114a06d8e,6063,1002140.2322374176,1552717.4413755767,1271530.3185036562,1778817.550894537
0,2,992c99e8,9a5cb117ba2fb13e20ccd3e20b9c3be68d871ad9bbc57e8e8325c17cbd70c27f,4904,830599.2036904164,858734.8777845078,682844.0012215662,719489.5536365813
0,1,992ce078,0cb637ad979ceb19cbbbbad2abfa2b2829b1f15ba07529ef9b846ad7be1900cd,2879,415436.8821625912,444663.9902018171,370006.4473054592,400971.76057665795
0,4,99529c45,0f072b090daae1c69a5b681ea651254ef386601581c509525f7ce3ce1936496f,5840,2484128.3843877492,3951524.908273761,2521419.769200446,3873247.3992987922
0,2,995ff498,7974b49a291ea95365c2d7678004680d49404e31bdd3fd539c8af6e329abd558,4526,270516.24140696274,228743.93862261594,206451.2948837313,183051.03639554867
0,0,999daf80,5e8645c5100987bd3728e4dd831bde151e61b7a12d2db7d025a6939e62b29599,3564,38400.39511250455,27082.672558522267,34388.66407357389,19851.466043506145
0,2,9a6b0392,470a96ef6b1238f0cfcccfcc1bec562d5fe76daa2a58214302ffbbb995b53980,4255,339458.5183243306,320860.43548071146,485232.6573056971,450160.7708197716
0,2,9a8ae0d6,4501b84f0eb414db0baf3d098b4cdae16dbedda7b77136baaeb477c8bdb85d9e,6294,158183.86111884174,242938.2508633575,132088.99988700612,199823.60950899823
0,0,9a95e33f,f52f1fb43dfd56e3284aea4bc9bbdea7db4127f1886afd2d25c8048add2b26c0,6447,6431326.779746257,7037327.954732167,4037898.5883094682,4678325.834745123
0,4,9ab94eeb,687d5b36f791355129faa5ad42bf8d3fa12c1dac439b430b6c503f6638053e6c,4442,109343.64976414549,153708.76506820926,59184.31930476096,98691.01185668548
0,4,9ad5410a,41291ca35d8a51fdd8c57df92e076e541fa38078e281d34c8edbae90dfb6cdc2,4205,729847.9146741837,744963.4622210922,775364.4167339362,778939.346215081
0,3,9ae248be,ad86d65d99486377bc7fa3a3f1f896bde69cb553f8d34a2c3ed2b47bdbde2d1b,5271,482665.73707493144,426320.7548311047,379348.0051884758,376700.1624952031
0,3,9af1ffd0,dcac2ac3be5ac38bc34b51b56ffedea89b258690f59145023301b860680be3c6,3525,1016822.5407316796,698519.0779062966,1085316.061977779,775023.4093976595
0,3,9b5b61c1,25b88a41babe644af84cca28db162d144200b69825cf975dc506cc32a4bfba8f,5532,67124.55960271874,53259.25326621205,102090.98187531553,80007.66953584574
0,1,9b9e3b49,c2e9bed713b61b3f9659e99d94e6baea6e0a3335cc14a6a1a9cbfd17dff6483b,5118,307906.1757238392,339550.8143431349,298200.642017854,328072.0473125845
0,1,9bd2bba3,83a81c26fe17d9f2fa32843020527727b76f2263e548278bb2410358e37d1d68,7439,291244.64341265,279321.2530336388,332132.8891637029,314353.43742048927
0,2,9c211c53,03f9a88959c3484c99bd67a293240356ad39bfad076ecc94a127f861f502ea5d,7265,99473.4138580256,83624.94159436143,81371.46714511802,80993.32831166824
0,3,9c350a6a,30dc974a5c995269250c4b166b99b1c20e4965c38bd69fa9705eb783b902daf6,6052,1635562.3835407235,1321472.6070926974,1292362.3902637109,1065028.8779290982
0,0,9c8375f7,ac29b9892004bce8124aa917a5f4edf33015dbbc3ac501d6fe88f6b03bc5dfd1,3674,135444.65149493393,155934.59674100537,80162.51147860108,100173.51914600088
0,2,9d072e4c,c18a201ff96d4034c377a6c3c57b0db3780a09ff73c2c7336333d5ca8f3b18e9,5107,747764.0353279524,959016.3542280121,618301.5968380679,806044.0419358538
0,4,9d3ec64c,b6c996e432d69f5b45c70b7805bed23e60119468c0db58d4d698433dc227b9f4,3480,124414.2880611201,29678.64885202707,183074.55127203453,49720.70382637311
0,4,9d4272e3,4850d68cc604a7f70f216e79a2a0aeea58399b34088777c0bb0c115c1d071fef,4030,727441.7360429876,552686.9557398475,676981.0050911816,526939.1718570384
0,1,9d5e14d4,2e891be6373cfd51cc427823ac15e778eeeb3ac0346f9d611b1ca2c8c5445f60,5400,2891496.516289643,3091760.4206152847,2805877.731791378,2996222.2026471877
0,1,9da441ba,3808a2ee901c29724ee632bebf87715742f5d9fe2d803e267d503c136803a1af,5783,228123.48074552903,113065.65256630484,109694.11079706132,82693.22290059776
0,2,9dede370,a929ad4f6cded95a04a205e53a71d194f3702d5e2b8f4cf97c97c8d698806be5,6297,1389127.5179589537,1346894.9178198641,1407465.160121133,1365650.2112107063
0,0,9def2eb2,3f9bc61d7ff6608e3ddc7b73a5e5a95109d6e16b5c7788ce92c68cdd90e4702d,6003,211375.92691881873,197083.4677361879,246169.6196732566,251183.99699801064
0,3,9df1b1f9,b12e3f3f78d71971dd3aeef2662879302803b7c851567fdfb8406a65509ad4ee,4701,188395.60132585716,135484.55133140058,155275.53863754775,119999.13715799169
0,1,9dfff011,0220c33f01cd93c2610534f0bc569812b39e08ca2628f69957420353ecdcf403,4319,184502.5858254035,87087.68190780113,122760.98603443915,67621.95446580095
0,2,9e3e364d,3c155d2694883440d06c7763bc2d724c8e49d33e1347e3fa6488f8b8a00be19d,4290,119699.20232679097,98854.15685216182,99489.91654599496,85653.42083798477
0,3,9efc812e,3a9771085ad359e914266d205d70ea3fde040a2f4e625a895fb6b3694a9421a7,4450,126648.18421041218,177418.91580821102,118836.22999968048,158772.31668355234
0,4,9f0c7bae,f1d6ae417bbb399edc045952f07eac178d6d01ee33b4aad1e60c041b6b66edc5,2542,19950.016040474493,18459.61065414963,13998.12449171192,16122.955125242386
0,2,9ffce529,9b87e997607641dbd91491e034f8e4bbf95c3613f6d28343af4e4048e2b32c3b,5212,397888.3280523998,326140.19249385566,321519.8987767076,265608.2100462145
0,3,a0383629,99f6edc1899bb80f7a721890a58a27c1493e2fe687512affe78a917aac20a067,5832,514699.31478304975,506878.754691744,454731.8612135535,450683.72298404085
0,0,a056d01e,f658fe70f63e9ecdf934717963b1eb63b720ea57efabf89e2fab6f5567fbe064,6557,421024.89803003956,514591.99604573054,362447.7546016501,456879.9838086461
0,4,a08d9e63,12941d212402020a043c6a9f0f92eceeea8333713bf47573e3adc5d6186b7bed,3685,615629.7601810975,502426.36681252625,585563.4237163546,485726.77776085865
0,4,a0b83014,90e165bd227ae51a0d83dc9c9a1aaa1d79d182212d6a7eee5956df601f40714d,5035,1172887.6693936582,1217000.5139111788,838773.7947625581,930947.3936886622
0,4,a0e92ed6,64c983623df6da7ce326d3535481d8eb2cbb2492a69064968f210a3ae59a98a4,4897,231590.1802801027,416835.4400762724,236201.88768793992,364114.9716555205
0,2,a15bc102,76d02cfb75ef401d2d8470b74279ef92cb27d8cfcfef98d3db2f0ebf21657eff,3236,48976.99098094139,21712.36714848513,46185.640089620654,22288.074958219644
0,4,a247e7cf,b4c87f59c46bde1566cc365abd6dbf329143b0ec30783c70a232105661a549df,5674,85280.25508231494,51186.513187257326,38157.84437126394,24648.617590929978
0,0,a2e8e7f6,78ce54089f11c0bf57f09a1665923f45572229f5ef37733f6f54c41c62e2140e,4760,934660.1266236546,955597.7438893849,686710.1189078444,719989.4182319149
0,0,a3518960,278d1343ac0a079cd3a63e14f85058fe3652cfff125ea6a1980169febfc868d2,4967,114078.33705180044,114395.52718481193,147739.23145605568,141896.5898896035
0,0,a3f71395,0f934ddc11ed02a69430278c1e9b383d6f6609635a9b0d8020f3af2c147f2d59,5543,791946.4240412407,858899.9408009286,992126.0352210236,1054150.9023749835
0,2,a4719920,580c951a9759a70bc1a639e99c5ac4ecf63018dbd669c3ff22179bd50d6961ce,5884,147209.91806451028,129349.35359635606,189391.31047757895,154245.83545319864
0,4,a48640d9,fb2e687689f5b219681372fda5d5414c6faed145678f4f55ff8d9cdfa3a2735b,4532,282198.3559045696,327032.55118577677,186580.0863479777,237592.12494120162
0,2,a4cdbb0f,a7abb31e9ab50c12dbfd46ae6360653812fc552afe439ffc2ef4f083343c5b4b,5204,427989.760061197,418523.5112972466,590240.8555127382,542264.6650445441
0,3,a4f989c2,6ba409d6a11775872bb6647dec72c77c3f90b083fe300f4ec6e029a964c60537,5385,425585.6643332534,276934.50851123757,527449.8701707604,392995.26610235596
0,2,a5aa7973,d6d69df42dcca32f96fe315772b0c8d8f36c4f6615fc324b4eef7dff5d613f24,4616,612341.1650750274,556466.9498443569,348117.9703379154,336718.285327881
0,0,a5e6f7dc,3fad78863552c7a02d6a1e41258b387e7459bba48a7f4156de17db62c727ffe7,5649,862280.099601584,474230.0661128131,640063.8750170221,325625.49237161304
0,3,a612d5a0,84ce733c0f412a82c5875d900270688cc4c2061766e8fadbb39693da15a04ecc,5329,876038.4437206252,607333.991451671,618569.179201272,453582.34494206635
0,0,a622ce4d,cfbf0436de45a50c8f17dcdd3dc1c5193162bba60620737a0ff0a24914ec2458,6298,712710.2953217791,637742.2903281981,484030.51483033225,437949.50114452816
0,4,a645da9a,e13130ff05d1bad691ada2ab96c15508d83219f7aa595749299bb8669f6a03a4,5153,519285.74509993265,352019.72341472836,1626904.9661569153,995521.2131096404
0,2,a692b17e,3a85f9745826e33a1cccd2012f4f31e13b19d8a90ea3e9ba2ec14ea8d60afc1c,3566,326644.56879243173,270951.7483753224,360971.93454540765,302988.27573763183
0,3,a6b8ac67,1f8bb002a4446bbf15d5b811dc3eedaceb7552953cb068295335a1382c2ab237,5453,1397911.2387856212,1593061.7826412506,1980362.415440048,2159427.5485033332
0,3,a6ed2eff,120bb9c680d13a6a18df00b33337635374d18513d8fae157c0c7cb0c229a7247,5275,316066.319306975,321535.19843626616,299816.9888880307,305130.3868895372
0,4,a6f967fb,9f3982fee9b6ddf8f4fb6ed8a84e774889afd863315863aea7276f3f239ff877,4670,590979.1376099346,281354.2390243568,435605.604313466,209007.24064980212
0,1,a76db406,f88b28dc1e4de9c96afbd2f070e5d482ec6565f78088ea80f3db67630f3273a3,4672,48722.20690994217,87025.52311316632,91491.69505795273,156790.2886934539
0,0,a7744f5b,fa2d93c62e450d44d3340e1c54c8993f3c879b087b38887ff12f62404da4a3af,4377,471375.48414452095,529156.1417680512,461269.48031124653,518530.598164352
0,1,a783cc24,5acd4638a54af019bda28c3af038b38febd873de89263b9f751f229d38546719,1889,1291696.083443702,1535023.9039714374,1476840.0869887248,1684531.8483771828
0,0,a79fd2e7,2e09ac0f9add88d7976bed638cff69be75f4953ed2e0cf4ff78020b08b09bd29,4404,496410.76697207923,316569.25276822806,376888.10995105724,243446.04565025994
0,1,a7fc3e6b,169f7cec3f4e8ad0457b5ec43d21a2872d91f1a7ead2ccc631b29db268a2ac71,4764,1073172.2878897404,633530.927448828,989025.4968720484,639390.902571614
0,4,a85bb86f,b57c447844a29bbebb69a477c952397de7c466f45db1733c45c9b0166cc4064e,3099,86419.1116726816,37388.18152680753,93004.28986110582,55637.71911387508
0,2,a85e4bc3,9d5b50f40e6a90a35a80c585af16f63ab7705b5d9d2b63ab4a79bf07dd4c6fd3,4581,207909.05701957666,160351.58994836043,230562.59521289967,171911.3613909451
0,2,a87433c9,1a840ed14a6ee6b3d50dc2eff32346615083100b417f6003c111644436fd93b2,5721,90602.029043627,94612.09314524711,59038.32649344213,63065.98844749712
0,2,a8ed028a,1c584189e1cd0a4402a01017b272f2a5b8971a38d90f7882ba17419353ccdeb9,5538,1959324.5173821975,2194625.067484718,2346514.2516734134,2544575.8022447317
0,2,a959858c,501872002b497638ffb7c0d64dd458dc2b77200a119cd3e394cbd684ff0c9844,4404,5761514.6984884795,4218932.886628502,5426237.995085782,4062644.0417755563
0,0,a9c9b150,f16b26bef3c8e17a880717b0ed5764d5999921f5860b1a3eaecb7a884e4ed377,3986,64641.059445122926,204248.51220218986,110998.99879044206,270601.26924857765
0,4,aa95015b,44b01a9512116544fff20896eb75e33144a5e7dea489156365b3061b39fb33e2,4300,129541.31558485609,430983.72546441044,146503.05714506336,422733.1289461537
0,4,aaaf3c03,7ee5f165c61cc617be6e68eedf9eb5b3796f603f28e1e74ff2241e615b55d234,2997,820989.6179901653,929221.8133037629,845867.2796640503,957096.0792050653
0,1,aaeffccb,2fee5147534159e599b04e1c89b602b71992d1b4dc8f668b4f9b8543b991141d,2712,138354.8465233755,95428.69750950216,107727.87876090193,81768.79725266411
0,1,ab112491,d0cc9683497530608a76e43f99068feba4d408a2ed6c534d36ac49984af241d2,5185,2919088.05912916,3944524.1607344276,3135742.327303443,4061991.194910552
0,2,ab18d3fc,c40e607dd2c39943936e1842b3a1120361118091823ac46ffd26c27fa2575598,5694,418216.8836109197,390961.3732606631,444798.74199074466,392726.810550984
0,2,ab3ced07,79b92bc1dc1eb3cebf3a4faeef5aa220b79002ea721b14bf4bfea060faa88128,4250,150325.45234953778,193934.35557389268,130139.0265456099,158168.49576786696
0,2,ab6fe95d,b1df3627d1be5b12d1a638157b3a361efdc270fafee7c17892a7eb4cab021381,5491,119432.64670978737,167717.13677568952,118760.33652736567,159835.37771294217
0,0,ab94878e,ac668763f685e09023d10b769f6e1ccca95c2430689cc05237e7e037cbb64ef2,6004,218082.08322804805,195105.6545270004,108438.15153346775,204909.16395217995
0,1,abf460d2,d7389f5432151af05f1bb4c1ffc928b506aeba0c19b054a22cc306fad3441c15,3217,44745.14697918606,118889.8586456017,127240.33437358229,213178.15212293883
0,0,ac6f01d5,00ca5e55378dfcf65064fcfd40c4c88566fc315edeef11dcda9cf5fc4aa19d64,5004,523222.57656222733,565469.0421903494,632785.055637818,670401.0978983935
0,4,ad2133a8,8ce5741efeb67c19dbb3aa047940e52b2833935d522b81a0f4fe7040d2d0793b,5729,3201130.5577133577,4567710.765620621,2737771.6488334443,3994985.3058217093
0,2,add9c322,d8d1f3256d28c665ac55a6ab2eb0e3dccd4647dec3c4d7dee080aff6913c6125,3932,273205.26603168336,273205.26603168336,242419.8134312794,244969.02962119592
0,4,ae069086,5bf560245e9d9e3dc2c1a0af1b0b67304c7257cf1970e256ee8db9e8798667ae,4770,466095.9413465429,468162.34769613424,444574.65121269866,449972.81361698546
0,4,ae0784a8,635f2b38e9b0abd4cd2b0fb20fb82ceb3c276dc625939072046c0ce3c412131f,7823,211053.63557841297,290627.2345880864,146752.24375150062,176345.34110381184
0,4,ae35f33a,6fab1564560fad5c6741d112a7a75724e7138fb8415bb268875f24c2bd81ec62,4450,177402.2889471826,379916.99557597796,139420.522112198,324550.52418217144
0,1,ae8959c3,273c7e9159ab16d804d5f99010ec84ab2d90a4ffcdb4f312f9d2aa59d076b039,4518,2268138.043940802,3022260.908726662,1727431.9026479765,2413712.306075744
0,3,aed44918,88afad4477dfdde28721024e0694fcaa87b630599c6b4642678b4c96f4ce3913,2719,334558.53488150844,374599.07935201016,307834.90969881334,343987.7771106467
0,3,aee6393a,4c83eb6126b1a22feede0a704edc093336419cf75fc24a813f70c899b437af40,5865,278893.4769137257,163767.6655324587,227936.22061369015,129726.72921652881
0,0,af7a59ce,5629b6ef944bb40379e25d12182a02264c2b87c94ccaf5f0654d505148ce2db7,3024,16655.990721330396,31117.826294262235,11549.500495667895,20944.927405627444
0,2,aff4e561,a1f38a8d268a812e025ee9ec3bfba47fce78c3c366c5e5a9f3cb6d48bfea919d,6026,186680.9431044506,186680.9431044506,368716.4236701428,345257.9926318161
0,0,b04b58a3,728c7755852785a28381adb88b96a21c1c4deeb34f94c636b0303aa11110ce72,3402,263695.75495434646,254275.89244879884,268203.57290540374,265357.4240156762
0,4,b0d42b0d,a1c99a20ff26641b67aaaaa4fd5c6653cee9db4758c648a0784ca64b35cc15f7,4971,924935.9384682705,1269492.0444390837,1077904.0956828073,1392651.4898889377
0,4,b0f53bf4,cc0038555f67252e0d8e11fa54139c2b1054a1e14158fd667441b7af29ca7720,2755,235425.4218248661,235425.4218248661,247245.51755094307,244590.3469951423
0,2,b19b0395,02f0159a9e9484a1998a6c45121dcb0ea3323b9173fca1d6e48717d812fac136,5813,533799.494908251,444412.01834924176,542598.6118944625,459582.72295583494
0,2,b1efb8a4,5bfd53a0b99223a57e39ea6b98240eac6b348d852871ff8481ada9824c88fd9d,5998,685616.4400849175,485950.98825892084,820288.1131837922,612481.895919602
0,0,b32902c0,04bc9fef5773c9a096fd15c93c0dde11f895e0bbbe0a3313c8cf0c90d48977a6,3808,157715.0129436163,197451.94552788715,153982.27936292367,211568.8434642473
0,2,b32e4903,95228b84ee898cb8f01cc56bc513779b63a230d43ee3b0562e122281a5ca6836,5770,142713.49157149848,182713.53090629977,150843.29316521168,187358.8858303837
0,3,b3388334,f06e9d325dacc548f0e3eb1469899fb4cd330b304d47cf7695788c9bd6525a77,6080,1320256.3121383796,1850570.5599306927,1007152.5406540685,1442331.0487020146
0,3,b37fd114,771295c0db949db5aaa476c0fda34d2b1ca6c6d89b7ac0847ac95689b6f7ab80,8161,1589222.4991809204,1641631.109548797,889217.378263245,954604.9294885738
0,2,b38e3116,8e0ccdc97bf7715d75ce3d454dda9f2e73040922a74e007103c166fc28ebade8,6211,253416.91843109595,594486.0643759911,319470.27119923464,647394.4053250675
0,0,b4d8dd4f,af8dc0c8f847c7ab2808ed8ea9507bc04ee6252f09a78b84deeca5b39d474c17,4259,895676.9275571462,774317.0459905667,807929.566269819,709459.460619576
0,3,b4f37e6e,cddc6c71d7b89e74abec41853dce065c76c4e21ffbd6928193ad38de59d01dd1,2992,206690.8372423556,203099.4421009034,295469.86767144606,286057.1817833708
0,1,b56bc0aa,938e6f6da6042ace08d9aeb1d072fc9049f150519d26283443484e7d4f262144,5602,224084.01677015185,220084.2332357036,212524.41440295297,210297.23219020807
0,3,b585b4fa,d1f6b9f7f734f107b239bf8375bab08244cf0cf1276f3249334a02cbfda80fc2,4294,343743.45661509864,399351.9329928632,235183.4319744022,271078.75379160827
0,3,b5aa9634,3267580d8d460b55ca4d523323c4f5465ef272d28bcebf9f56d4bd7ee3d4b5eb,7326,1153092.7265262976,873852.2173343773,1082022.779644656,832775.2439431541
0,2,b7974e66,f7f0d8a2b114a9764bc17c2de88f2d9ab0e431869c46d4d9cfe6ad203e1e8fdc,5558,399768.09862703155,623730.5662947507,801732.3822094743,1026409.5640718888
0,3,b7cdcecb,e36fab9d9c34d82bf6deada876717ee0b6fb9295aea184f1f888c5fa96e8b6c5,6168,393214.7216828768,312681.5354944501,343911.7164262701,280562.9385255779
0,4,b7fea9ef,ef2d0223e4144f7d007592d51ef8e80f267d52e8f7b3e4adef15067d4c1db14f,3866,215931.56851525442,219217.73402800888,208687.51168599175,212244.08903604714
0,4,b85f7b06,4189cce0dca1e75d59848635cc0c76d7b72d268d58a284c04a3413b9db07ef08,3803,15428.510173662526,23986.63765222441,11585.932663997603,20884.603249919735
0,1,b881d27e,33c294fdbe0c934a42e1173f481faae77a1468b9bad27426f4f13178bee5e974,4009,81864.21639364271,81774.77692711803,74901.72090493346,75372.99996730985
0,0,b8c49c1a,c96c1182066bee303d33dd0f991b61e854213a970f3e8a9a95b68c1ca4116c44,4319,216625.32741322488,213759.15389580088,144800.75690506105,153929.1825290838
0,4,b95e7121,b6b902e1a1fae46e34794a981ce77a427e1d85b5bf493cc2a1b9190134a07211,6306,2477876.055372591,884650.5605131448,3568712.589425879,1587865.7628399627
0,4,b977be4a,0d2712e8cedd8c6b95a2e3f510b5c03e58fc4027e0ac59c53bb51a601f3d38c1,5917,1485573.3990939357,1431035.4148819472,1210393.4318332137,1254646.312642119
0,0,ba48188d,2fb8f1f013244de79f2f8db24d18b10933357e372beef40cf0902b75b3d82c11,4166,10351075.840987405,10741549.53806534,11065774.140161011,11414309.460602794
0,0,bb2cdd83,2d4df2a4164cdfb9b03883c322126baa7c3431b6a149e4ae9d125c0f9412284b,3825,221144.4469860049,317134.95097999147,126651.16536941551,207588.7358490976
0,4,bb337fa0,381347cf674d52de347800bc8fa15ee6485cc158e211ff97092a15116d899452,6873,1906710.177993955,835815.2789050717,2000697.0386412032,926648.5712373706
0,2,bb682ebd,d4192221e50a695f5defd197403eb80b097d06b730383597c117de9b49ecb1de,4139,1062038.9916245718,952991.8665481929,1117140.7255928682,1009717.7175151318
0,1,bc4381e2,94eb27fdcd1e89991e52679204f459ba6a9cd201237026b9975699fdbb7d8979,4955,1401964.2122402699,1376439.5008458283,1421812.8649958828,1393395.1220250768
0,1,bcebcc5f,0ed5522121bc4af1addb964c950056fee7c1255acd2915cc02b370041fd62f72,6258,388222.00810330873,197710.30144375993,348834.11991742963,181004.5584651875
0,1,bd2c2f34,3b14194a7e806ea5ed2f058a05e29a18ad80827a92316b4eae19709d88bd5294,9823,761022.682835649,697364.9819775762,594452.8921694988,562662.7266564665
