mode,fold,well,typewell_profile_hash,spatial_cluster_id,n_rows,base_sse,typewell_sse,ordered_sse,joint_sse
pad_out,1,e3b34f5b,fe0001ba333113a85501b480e7aa5aedfa0e6e076f8756ab9d0d2cfd2ae34ef1,pad_0173,5455,1441522.2502464878,1983435.3812330237,1620313.8315532408,2091225.046936381
pad_out,1,e737965a,19c19cc0bfeb6681669d542d90bb9fb134aa033b3e8d7adbd1d09b687c6ae084,pad_0013,5955,560754.3606800211,576397.7113899986,967622.2639747064,940147.9747960996
pad_out,1,eabc711b,2ca25e9fdb7c43ffba3a03db0284fdc0644c07d7b43bf2d501f67b021453e4bb,pad_0057,5348,1202788.3282615426,874219.7669246546,1278651.5879931094,950506.2077276018
pad_out,1,ed6e6e54,65b294a2dc6c19cc037d0eeac3c41de15386a000237179460eb35ead09ac18f7,pad_0007,6048,588067.5103675711,450511.4628883647,344522.92364664294,308132.62209047924
pad_out,1,edf885a3,f7bbdcacbc44317370070d9bb44970e32dff2457c15f62594e19034255b0e7c6,pad_0007,3117,673203.7391589945,638428.3082359941,738110.1152479225,694191.8676591511
pad_out,1,eeda36f5,76ee0b8e4b0a5b7d539955039f01e7a3c5427618f0c28644f6ccf3a96c4aa493,pad_0048,4797,396838.1133815704,385699.8748933049,249379.1805149557,254238.11399276106
pad_out,1,f0188a48,b0e2b77a6ebbe059185a7924a937ce1936a09f620d9c9966aab9c69746631a3e,pad_0159,4170,1184244.7933537434,975995.3517326136,1291807.3336149338,1083894.1168243764
pad_out,1,f053a1b9,88121ea67439affbb6593865b80a776f89e7e9b6a0b81e4af499c1010bb66898,pad_0007,4108,358997.1633865561,436618.46610678476,374109.36359003064,442675.6217147739
pad_out,1,f439a621,9bc811e93a12177931449b8ddb646b0bb9ee10e39ff7407a0b08fe99d923a882,pad_0105,2821,80981.51463096419,79592.12594645977,58408.62652402921,60823.777689174814
pad_out,1,f5859199,6eabe7a69cd63bc4b998aa6c556d75c3496de41a43af0249834dd71125f26fe8,pad_0180,5790,1887006.0456348597,1666272.5357720181,1666903.131901048,1500857.400416558
pad_out,1,f8f59188,24ebc12aba00ab5be716756adb015eac0a771607d2b6b789cab082d6392675e7,pad_0021,4807,182734.0890422212,173343.24056664112,120342.87186283863,136187.78459631297
pad_out,1,fa31da94,d4632de676ee36c9c78d77e83ca04958119d85736c3919c2576e0ff0aa2fc2bc,pad_0119,5027,549731.8183417757,942761.0415486011,726483.5420520765,1086105.2092121083
pad_out,1,fb3848a1,af252810771e097a997f55690bb1f6d003dcb2fd4d190f4ac06218d0e57b87d4,pad_0013,5919,544378.5413342251,500281.156023119,288746.3232756393,281640.48447529273
pad_out,1,fc03f21f,7bb9724fc185e24f576bbfd427bdf4127e9130ccdb45b762819a707f84dd5453,pad_0007,4803,346070.7796337091,690170.592217244,614246.7529246663,1029290.1377709612
pad_out,1,fd3b4faa,0369cca040b7469a2357d18164bc48d15b8a7fe7f610e4ec694db7696786ac17,pad_0021,5022,56746.57220159936,152873.2183784044,45054.3670535624,115866.25458382166
pad_out,1,fd710aea,8bdbdaca48f7dca33957d9b3e96b8facc9a22b4d348516cb0e043d040ec482ae,pad_0007,4217,47537.64207820132,169247.09147529342,40598.70232893479,118929.23825889011
pad_out,1,fef8af96,9a3d5a26cb0935bbe1ae7e3c7f540f417b02f9f7bd4f848b0357ed1b4f47b55a,pad_0017,3826,6391919.600210778,5828207.616257004,7183713.834980157,6559377.006639266
pad_out,1,ff0aea78,ba5f1ad0e27ab7f115f9156cb44bce7eb4c5b6be55c789fca9add0ac8c99b2ce,pad_0182,3261,4092724.3324889373,4419382.725753286,4597200.252032285,4850346.127691721
pad_out,1,ffefef30,b7de8d046e0a772a79e5336b3ca560d8e966a51ddf17119284a7cfaf0dacc059,pad_0048,4570,1041336.1724345754,1264314.5544705838,1205938.7234326117,1395734.9967501306
pad_out,2,03a935ae,026875fc11d291119937b5219e2402265c1ce22bae44f8182ec5cf4d50224315,pad_0006,2786,3153298.7907405794,3567753.684878485,3237959.665769889,3568393.1302043954
pad_out,2,0498acab,cce0c192b09395912b50d5a88c368ff83aa200a37c240468afeefa7961e39ed2,pad_0008,4798,152527.24220925162,89592.32124502704,154528.70070438687,104696.71534183125
pad_out,2,05a0ee4d,eb84b25bf25584cdb5330aa08c2af03c3a11371eed7c0956d5c3b65bd1ee18dd,pad_0012,4348,616462.540539199,459487.8259936033,525752.3356756816,407995.4877788213
pad_out,2,09441b8d,6467e73b7ec35cbba2c1db2ff88cc8ddb06c9cf415ddfb93fc3e668010e7129d,pad_0019,5488,796179.2809992761,721564.4339886606,1064498.728864673,956903.2324164812
pad_out,2,0955cd6c,d6daaf618570e818b416926dca36939d9e26c60bbd7d99b0f6aa33f55f64f4a5,pad_0020,5195,146174.36381469492,165586.11092435534,108879.13321788464,124067.53807371994
pad_out,2,0dc5e64d,26674ff156aa5368d8000e7d2429509b7d837071164b6281a6871ae88fe9abf1,pad_0027,4879,873707.9921118194,947000.5342210794,605558.7117527623,681091.847766494
pad_out,2,0e5e560d,4176d07e7ee2b09335217163f1998dc24d771382211e3a70fe0ea69cde43407e,pad_0028,3253,114227.18211004548,115990.18010628974,127095.11949237419,127342.94070427
pad_out,2,12f0cd90,55780ee40d9203724469cc01328566140d87d3e2396a5bbd445c5fc9150c6f6f,pad_0036,5947,360408.602515305,402786.982845341,633564.9441349092,658196.243707965
pad_out,2,14ad5efb,0b7c50fb9ca772ff0bac6438211b82e160144bd68755e7212e5dc99e6bfcf068,pad_0036,5842,171368.18345406465,149618.65709642382,155555.36366113482,139724.52264930302
pad_out,2,1590af81,7c9636fc0c192670b5190dd4fbe16954b4e335735510c4533ad0828e68dda9b6,pad_0008,3799,67090.76987897833,162312.13469069338,232889.18100081064,336230.72090176254
pad_out,2,18d24f7b,ca750bb91c8ef37fec02c67e4ba531c0d833f0221d96be801b6def492c9aadcf,pad_0019,4558,214196.1761298008,100473.32489555421,119190.57527201582,62124.574960003076
pad_out,2,1a730ac2,73185a6a05e581b465b8d2e2b7432abdc00caf84ab6512dbdb48c82602929f4e,pad_0008,4605,321052.1223169294,117904.28717366455,131055.69671459595,64833.73431169109
pad_out,2,1e5e3573,4c98313e7672cf5884eb9ab92b4e5916aa6905d56bb158ffec2780128f8b0ed8,pad_0020,5480,1055308.3089754565,770709.3244809192,949905.9007164391,741008.3768040556
pad_out,2,2364716c,7100d9e2b279b27b1e2016771c8b0eb1ba2262acc7203023688e6b701df18cb4,pad_0062,4316,1072162.5567609458,1036417.2345225767,970117.5816968762,950311.2618052196
pad_out,2,23b9beb0,b34e333af421ab2fc02a30fa9a0dad2daec7b7fd714c3ccc60179b5f09230566,pad_0063,7340,237057.43923258397,146929.47803208142,142970.1853848293,128423.15432975616
pad_out,2,261785ee,367d5f1cc835c7dbe0aeda120725ac19e9f4397998bbead4334aebe2ab10d488,pad_0008,3646,856307.5474458144,945348.4396724403,608424.7250098624,689666.2107540905
pad_out,2,28473855,a70c03be6723cc3d46385bc7bc08b498e7a43af49ca387b726f9b4a0c20db2fd,pad_0068,4290,119561.5128203797,125043.73593208847,69144.90843008168,73775.26061437336
pad_out,2,29b24409,a54562406efddfaa54c61fd53875c41169ce3384b493a23a26ed1fc79f55c5e1,pad_0019,5587,610551.8472543171,625350.0726595816,648226.5325220028,656754.9075885569
pad_out,2,29de15c8,81211caa3480b4e773eea46091e9041c8593f9120af2149d04e533e1ca9246b0,pad_0036,3431,255702.8470979661,190538.30082080452,239897.46120135015,188719.73516377044
pad_out,2,2b06ad65,1ce86dcc649f585fa201c531ff4178415115b5f482f9e9b9694a3e1123864291,pad_0036,4256,15310.746110279053,17374.250756273275,21637.385369806707,18530.2801318122
pad_out,2,2bff06cf,e95e3e9b0d9ce02125f402dfba7dedd35cd4b442bfdd9aa328cb1dfd5e746bfe,pad_0072,7624,6492820.964036302,5567603.34463571,5912197.059667516,5217580.52112467
pad_out,2,2c0c4a4e,aeecc0bee110d5f44133a29a4d61d88b3bf9e39c09e044c19a05c3995d39e903,pad_0073,4790,44873.01395203078,87896.7041958333,30884.67813573256,57470.50855222727
pad_out,2,2d2d0c6b,ffe38f10f0161ce6828e1da86b6409b2b5625b7214f63c71151d408104dd0e29,pad_0076,5045,63852.996899580125,91842.02328682618,66751.44575878492,108254.87099350267
pad_out,2,2fe023be,5739b602b50448af03a33129e177be6bc615d54b248c8a6e73401a9cdd63a820,pad_0008,4221,286799.92052609357,346091.9960820031,275773.0251228539,320899.6076223056
pad_out,2,32fe84c9,67ebedf8e238c8ecbfa366f8cd14fec95a41c2d56ecb8cbcfd534eee774d8830,pad_0082,6408,1498964.4602577016,1425305.4863759333,966036.2895704985,957817.1246987128
pad_out,2,33c40295,d85a69a8ed290cb6bfbdbb65c1828809e8339916d6cf7790953b7e0ab13fcaed,pad_0083,4169,277462.2322944242,292146.0980695928,150614.8284204557,159597.71235316305
pad_out,2,37344c2a,0a5d31f92b6dffa8634d95ba55326c2410b70d22def553767ec7e0594248663b,pad_0076,5197,1560988.081769566,1569697.369932624,1579642.4244524697,1584162.7196791957
pad_out,2,374be387,cdba940499916f24f9e8d6cd6706ba1cfab227ecadb351e7960b2ce0b1a5e897,pad_0088,9965,264522.96657549485,261098.99801259226,199030.29496953683,202099.4159570699
pad_out,2,3ac16ad0,581eda3e0400cb8d2155b719eb465aa81fa8f7b974880a1274ff45ca25505a83,pad_0093,5649,177798.99681986665,178053.82811052634,100246.61741158675,106320.69309132526
pad_out,2,3df4b19e,553f657ab4bc1ed999f8fd2b11e927d8afe9b9c5451359786ae0c0eb4ac51209,pad_0036,4988,349087.4462474827,245181.07758756157,209382.65911989487,171438.07927246843
pad_out,2,3e011332,cb056cbad843d5d3b20bba43a76e27522015e1d82f505652280180485c760788,pad_0083,2723,658279.2684520803,653189.8980675108,498381.022489475,507097.2198305791
pad_out,2,3ef98781,f5564e0c5d240297bef4ef382df94a389b7388042f133c6ddbe9d38488f2e086,pad_0036,3892,524589.1673144107,168770.94745128366,601112.6806633964,251073.12043807528
pad_out,2,41fb0192,a37d455f53c40a0871a0dcde702310757c0e3c65f69e91486c5d80a08a16f623,pad_0097,2973,67091.49830004343,29432.762991489144,84763.03483426495,45342.16050736878
pad_out,2,43c7f85a,67b6b98723a87535cea9da1e027f5a7504387e69ffca398519f9a0a7f21ff981,pad_0093,5978,341253.9499909192,247109.89689872213,244764.8264631742,198934.74493428564
pad_out,2,45fb3e21,6474eea2dab7025fc63dce36179ca3a3a7d35898ea203838868d0d6a821d7ca4,pad_0008,3649,2212902.141083697,1765350.0532608114,1804359.0320231356,1492008.6592554105
pad_out,2,463c38f2,06b6a6456c687c80bd11b30a9ed7821f9106b3fff0a707d0dff0bf2d26fa4efe,pad_0101,4460,198840.65540515352,232784.0589125416,182949.912722601,155599.7787195635
pad_out,2,46a7190b,6c64f388f80b5af1d4738c21e9de8363d8d5d815a7014a8c15c2ae1fc0bfcc96,pad_0102,4215,667376.0276224249,678256.4704453364,496252.07730096055,517428.1118705569
pad_out,2,46dfcfca,8dd001fecafc4483cac4616fe1cc7b2489d71371fbce8d42b27585a128f08ec1,pad_0102,3606,846485.9394000665,788099.3999313115,552386.4726344014,533603.1119750392
pad_out,2,4a035ec2,226fc4c3fcc908b9928bf4dd998ee4539e7c74caa0bb221ca5a3ffafe356d400,pad_0097,2588,451948.5767748148,346984.49119351845,659909.9854633146,535553.0154625177
pad_out,2,4c2208f5,3d543c19e48875b7aa616a06ad64c2217884074b29901e06d7fde862d6a35a03,pad_0106,5384,6727600.720962148,4986901.242256286,6982988.737141881,5491044.581816766
pad_out,2,4c3168cf,65245b1fd3a6118a6895ae813924b4638be001c8d99a68fabec0668977efc611,pad_0036,4334,61328.312076135306,62565.644301030254,47411.86467924142,46453.839589275216
pad_out,2,4c3df468,80cc73d7602e799f998a8a7a6595c9577b6d8d2584ab106db5aecee0c49350e7,pad_0093,5392,649157.1329666921,828084.7279119864,471953.6221107284,627708.3366544399
pad_out,2,4ed93db6,1fd7a91a1a89a7bc3d6e6bce9aff00e9ab15dd9d6736dbda4ac1dffb2deb8280,pad_0036,4657,534439.5719419102,432305.4525234919,409616.06414923695,349572.4558754683
pad_out,2,4f3eb9e9,7552762b35342624a7c467745ef3e30ec53f17f62696421c2a78d163315a3669,pad_0036,4697,2714742.6405492043,2235678.970842263,2471850.190655004,2113759.3662900054
pad_out,2,521a7819,1de88eeefeb04cae5bb25b51580039af80a8357945f26e56c50c05459677fabb,pad_0019,5200,2169688.042098281,1726281.7405052031,2839248.3837102884,2361072.1974389907
pad_out,2,52f1e77a,cdce8d40c3142ddc8829a1690d522a3e4618635f2d9ab707315e2cae30b2c4bc,pad_0020,4442,898051.7776419509,665594.9247216452,686917.7932435692,535552.4813442454
pad_out,2,53134831,ba641de62f5ba1dba1989a0d8b5778003e7c86fb51fba3c3e1abef7050170fad,pad_0020,5126,555812.3666672707,706447.5124857498,656338.0976317654,780913.3505985703
pad_out,2,53f23031,2ca40f1a983ef1741241508582aa8ec268705ebc1da9e60cc20a8a6cba234321,pad_0063,8550,463123.2121896402,422830.276410908,305703.6491349167,292299.83429101144
pad_out,2,543198e8,58e944148d6504362a6edf638db6986681c5376aa60aa5af74649892b5c8976c,pad_0072,6503,1365659.657139448,1452617.5056489527,1372884.1933109616,1455682.441810095
pad_out,2,55efee7f,42089868c70bf975c69b09a37f5445ee12df702d57c4f92ce3654470f2fbfab8,pad_0101,4801,882805.270220944,838421.0570173791,952358.426628853,909109.602503709
pad_out,2,56b00794,1d0094684112d8cf158641351d5ad2141a6894e93ec6e9c33bbdaac655237954,pad_0076,6065,3954462.3325861227,4725550.806569516,3967904.6752709756,4585853.8176381355
pad_out,2,58850d2c,9c81690d20d363ea40fb890c42a9f8fcadabb1c71a5a86177eb1ac43fb50259c,pad_0114,4995,286352.8922274324,104823.21148919253,387112.28664556984,189258.0026222005
pad_out,2,591cc951,0f3353638106a1f23386cc5270b3c034ed1b60b28e48f4785bdfc6a81cf5d367,pad_0101,4609,156107.26292082964,184032.334285804,163121.89515132515,186675.4181198057
pad_out,2,5a5269a9,dd9c23b2b59fd5ce4f28e29a5756b3208ab8b2df258045fad934b82f2034b7b9,pad_0036,6513,690665.1508965043,702855.2899594947,719163.1756510072,726344.9012795035
pad_out,2,60e37807,544ccf8ac4a8a8781e69e49811eeb6295f68caa42a8d755d5ccc608095554da6,pad_0083,2699,1019933.2862171824,925244.0405703672,802943.8904591313,754480.9760847607
pad_out,2,653612bc,d711f8e1f3987d246c7e8935c643f234cde0e8dddd68def6c57119026d8fd03b,pad_0020,4605,212903.1285424942,507902.579518758,152065.94700700333,362769.519794293
pad_out,2,660d9546,9f4a92d5df7e1f8dea1ec0c1538e4e6254b4802333c971d12ddc0b36b682291d,pad_0020,4732,372545.2296182214,413344.8593186138,252334.63298426842,286236.7706274571
pad_out,2,6767c111,dadf087b5d255af7c63fa4b4c10c82bf0842e4c9a23b85b719fb9a41567b741e,pad_0120,6783,4441909.370129161,3463336.5918875113,3037142.8540292326,2450455.3992487686
pad_out,2,6a8fa194,9aba40e12e30e8616c2dab3d55527794c9a17ac34d328e42bbc45bf4bf40a388,pad_0122,3017,99427.02711264568,85627.4375149389,88123.75966882434,70826.19414863503
pad_out,2,6d1d74e1,a2a772a1288d985d4e4f853cb5eee34911427c599e4e61ef7a5f22e53a053b99,pad_0093,5830,1730128.5295405735,1959707.7463160676,2320656.597891831,2468250.063231374
pad_out,2,708caea9,9d8b5d5e0bfbb77ba1ebf4fb1eeff3cfe320e02e6e8a5cc3431309bfd4da685c,pad_0120,6548,10352819.17858078,9682096.232165987,10311894.992791092,9757895.880763713
pad_out,2,70e1788b,a36e41eb729a463822b7c9ed2f2e1ea310eebca04eae009ff9dd6fd440a98f4a,pad_0088,9285,431412.8886427286,350873.17213973205,410500.5776112885,303388.6868050994
pad_out,2,71ccf778,b42100f62586b9a333a4155669a600898063413f6dcff114a93342bee1f90acf,pad_0122,2698,487540.3811266853,388831.75862873415,407022.980149579,338471.9462124391
pad_out,2,7271dd80,74413f3c603225e248752e4c2779df2cdf044b0ec5841c03592f470e301262a2,pad_0073,4340,137256.98203197302,49944.20140984094,45986.933438891974,50363.07884837726
pad_out,2,729e9750,3ba669807619bf82ac8bcdb23b795fb2fedf9136756382fd9e0b0cfb248f478f,pad_0093,5919,200477.42634492126,177195.63357563352,229786.63892477338,209609.70441056456
pad_out,2,77e4821c,2d67165d616951d3c15ac1fddccc1312ab3e3bd050bbf5f3215e764ebd512b8b,pad_0076,5393,1329354.5027844757,1247424.2385312167,1454808.3302091297,1372636.472420565
pad_out,2,7b2c7b3c,631114c83e77818b207c48a3f3bf972434c9feda677d5321ab6e04c93675c265,pad_0083,2584,108690.94093998402,73804.51161615227,107047.47159419817,72428.56593780553
pad_out,2,7c607683,4b7e42f203f1bc5ecaa34415ec5fcdbd47584ed05e0ddefb9f59a855b9aacfea,pad_0019,5328,520948.3109320399,581171.5990076025,459331.2420640223,503206.5168802833
pad_out,2,807f0298,7edb0dcc2fd146c0054a3f634928eefcf52dfb4f606f638c2bf840a438093e52,pad_0120,3747,1165739.0854783868,1164662.5949269633,1309526.1201765065,1295788.7270424487
pad_out,2,81fc01c6,c5a6256e51925b9ff1c9523a0abf866498f183ead32ceee452c9428e9b27ae6b,pad_0130,5909,924128.8371824548,1239524.3300469082,860674.9080406936,1119533.9550785727
pad_out,2,8382f4b6,8912f8d5d99e5cfc0b7b2aa7802f72dd8436542580fbd621ace58d7293ab6311,pad_0036,4967,4049904.2212382443,4275502.26884518,5268588.677564239,5364526.209574849
pad_out,2,85380836,f0cb49a385f7869738a27c790053ed2e9c43896399bb66e9395eb0e15191738f,pad_0019,6618,225697.2928131921,352114.5813463687,490880.9869421846,606831.1996145525
pad_out,2,87695469,a97e785bf2176de1dc0cd3ad57527650ad603d5cc28099a693b227b1f69f22e4,pad_0132,7003,222051.3595617193,228506.63579195787,771569.8306973693,671244.0856773534
pad_out,2,8995c945,3af3da2aba83cd3074d21d485e222925996e7fd4ced2f44bda689ece6b095f11,pad_0120,6724,5902122.839682818,5084003.769692055,3901421.321254593,3486128.067849421
pad_out,2,89f36adf,4fda334dc83ec4af64a6021ccc157bac3a06065740e20a3fc29cda6672c18810,pad_0020,5292,123411.48458867156,103630.72081946944,168843.37923448283,138556.75116501126
pad_out,2,8ac2f237,4326340358eff02a50b844e28b4bacb4ff6d07f577487f65da41a3a1287b64c3,pad_0036,5319,3053425.2707442176,3264061.6011472363,3421753.458567434,3564207.7899795244
pad_out,2,8bda1a11,d739cc9d48bcb00383c605819fb844d1ff20c433af6d5aa047a89be278509bed,pad_0093,5981,315948.33979104034,308748.42070663103,298162.69978173386,282859.8778036709
pad_out,2,8c8348e8,959df0f712d499eda4ddf8a69f97c2aa82b4d280895cf5cd1a6daceba381635f,pad_0102,3888,110040.02548637902,78657.12793679653,74757.84642869106,62311.729633642
pad_out,2,8d92cb49,a65ca9b85cad2e079c0b7d59cb45b625bc388db86f99d6b9ea3b803f8a1d3061,pad_0008,3589,162773.1538901813,195193.98994417675,179703.89156629785,193248.43576350785
pad_out,2,8f201368,65f98f51e14997253e66b5c983449f4b597d9bf2c89284166118b8f150019d2c,pad_0019,6349,3734200.189018287,2886824.204102052,3310308.4355709073,2680028.0092124557
pad_out,2,9283ae69,9387ca0fd73786e2172c512af7125ed48aba9df2472471dbfc560af48fa41905,pad_0140,3371,62048.91947975287,58001.54475379625,74714.64645617109,68326.61754174005
pad_out,2,9298ad5b,bd20c1e6353eb75dc80e4f07f9cf3a35a52e53fc9b468f3715a83b155a2869ba,pad_0141,3964,410064.5734659843,410796.91695245134,323381.4451052051,330661.20624698786
pad_out,2,9314ff13,9ab9e19e99b3b5e09f10270d8882ecaccfd95190709280e8b082530c04989c00,pad_0122,2748,292525.37803748413,168071.16005972616,307768.24336741294,203095.8030759801
pad_out,2,939d9c34,fec0ab621a59df1cef9428d91717385818347a992aca6348f9d883a908fde6af,pad_0012,5101,1565499.6786124688,919861.6778340859,1121172.1260128822,715284.850723533
pad_out,2,940e709a,f9def5e6aab2c39cdd3334d9264bace61582cf71b9e9fa388c4e3053394d7d3f,pad_0140,3348,242586.3251169454,140985.36693766064,297984.4768109946,199860.61160315824
pad_out,2,95b559e7,fb64fa9f182f6a42d8a3542ddb6ccb419828696ba188e479a1657660a3eeadd7,pad_0020,2887,610678.8590995,592042.8595363713,318797.9092538198,328156.4928270678
pad_out,2,96b7eea1,aacf3cadf4363127dcbca1b3f029942c090d7870dc3391e8d556a118d7cb7d10,pad_0142,4332,139283.83028934782,120309.22806775136,143754.82012132817,124737.59902501504
pad_out,2,992c99e8,9a5cb117ba2fb13e20ccd3e20b9c3be68d871ad9bbc57e8e8325c17cbd70c27f,pad_0036,4904,750412.0519046336,720328.971087483,619136.7181104957,606718.4509993399
pad_out,2,992ce078,0cb637ad979ceb19cbbbbad2abfa2b2829b1f15ba07529ef9b846ad7be1900cd,pad_0122,2879,421846.3736738187,583272.9517396716,291941.68699008453,413179.9987635031
pad_out,2,995ff498,7974b49a291ea95365c2d7678004680d49404e31bdd3fd539c8af6e329abd558,pad_0019,4526,350489.38298887573,319610.4052805949,545477.2780473944,488648.26200410374
pad_out,2,9d3ec64c,b6c996e432d69f5b45c70b7805bed23e60119468c0db58d4d698433dc227b9f4,pad_0147,3480,198190.12969901477,45162.96145191002,258662.8282890491,97461.25316028768
pad_out,2,9da441ba,3808a2ee901c29724ee632bebf87715742f5d9fe2d803e267d503c136803a1af,pad_0036,5783,651255.2593571664,586368.9538166097,480514.8214222596,450351.09170129965
pad_out,2,9def2eb2,3f9bc61d7ff6608e3ddc7b73a5e5a95109d6e16b5c7788ce92c68cdd90e4702d,pad_0063,6003,187442.64643528365,183250.42633073078,224844.25621245275,234381.42399181193
pad_out,2,a0b83014,90e165bd227ae51a0d83dc9c9a1aaa1d79d182212d6a7eee5956df601f40714d,pad_0036,5035,1201606.8296262713,1213127.0374295588,827846.18963075,864516.0981977121
pad_out,2,a0e92ed6,64c983623df6da7ce326d3535481d8eb2cbb2492a69064968f210a3ae59a98a4,pad_0036,4897,268770.1098724515,465694.09705838433,235358.24237321914,356639.1183806096
pad_out,2,a247e7cf,b4c87f59c46bde1566cc365abd6dbf329143b0ec30783c70a232105661a549df,pad_0093,5674,223124.04416126502,112826.28127671614,114847.33022530195,59086.352805628936
pad_out,2,a622ce4d,cfbf0436de45a50c8f17dcdd3dc1c5193162bba60620737a0ff0a24914ec2458,pad_0036,6298,1936809.4405320627,1639051.3715435946,1924369.0954557688,1675046.0026014734
pad_out,2,a6ed2eff,120bb9c680d13a6a18df00b33337635374d18513d8fae157c0c7cb0c229a7247,pad_0036,5275,259964.32882526115,268843.5056658602,298853.82366604405,295356.0889510852
pad_out,2,a7fc3e6b,169f7cec3f4e8ad0457b5ec43d21a2872d91f1a7ead2ccc631b29db268a2ac71,pad_0152,4764,1265697.285818681,935521.10604105,1263494.595786789,1006888.9207200643
pad_out,2,a8ed028a,1c584189e1cd0a4402a01017b272f2a5b8971a38d90f7882ba17419353ccdeb9,pad_0106,5538,2456588.6836363375,2505425.6272232216,2960275.482793612,2958717.4243673487
pad_out,2,a9c9b150,f16b26bef3c8e17a880717b0ed5764d5999921f5860b1a3eaecb7a884e4ed377,pad_0142,3986,70739.17446856321,115572.85159716425,112965.02784713624,151205.8446702045
pad_out,2,aaaf3c03,7ee5f165c61cc617be6e68eedf9eb5b3796f603f28e1e74ff2241e615b55d234,pad_0122,2997,976546.221277725,963487.1647982637,880614.1910356804,876773.992086089
pad_out,2,ae069086,5bf560245e9d9e3dc2c1a0af1b0b67304c7257cf1970e256ee8db9e8798667ae,pad_0101,4770,463711.45579163905,493163.0754110715,524683.1868549515,551178.224974905
pad_out,2,aee6393a,4c83eb6126b1a22feede0a704edc093336419cf75fc24a813f70c899b437af40,pad_0076,5865,239360.34100845395,306269.4145652505,193253.7080926572,247581.17635110687
pad_out,2,b04b58a3,728c7755852785a28381adb88b96a21c1c4deeb34f94c636b0303aa11110ce72,pad_0154,3402,277536.3622330394,256541.04730058424,274072.9769536937,272484.6507099498
pad_out,2,b0d42b0d,a1c99a20ff26641b67aaaaa4fd5c6653cee9db4758c648a0784ca64b35cc15f7,pad_0142,4971,1059470.4682018044,1675765.753764669,1261636.3473691214,1778314.97894995
pad_out,2,b37fd114,771295c0db949db5aaa476c0fda34d2b1ca6c6d89b7ac0847ac95689b6f7ab80,pad_0155,8161,2161850.6257866053,1723748.7456220796,1392324.2671912212,1165069.7739669625
pad_out,2,b585b4fa,d1f6b9f7f734f107b239bf8375bab08244cf0cf1276f3249334a02cbfda80fc2,pad_0019,4294,163931.96826600432,172269.01181255502,125842.0987226557,130894.99122797747
pad_out,2,b7cdcecb,e36fab9d9c34d82bf6deada876717ee0b6fb9295aea184f1f888c5fa96e8b6c5,pad_0093,6168,71835.9837903638,117372.84292045874,49943.873914354204,77799.88192797097
pad_out,2,b95e7121,b6b902e1a1fae46e34794a981ce77a427e1d85b5bf493cc2a1b9190134a07211,pad_0036,6306,1621949.179188411,829622.5602729546,2809614.1918436596,1854170.960341176
pad_out,2,b977be4a,0d2712e8cedd8c6b95a2e3f510b5c03e58fc4027e0ac59c53bb51a601f3d38c1,pad_0036,5917,2106868.706106171,2098874.4171809857,1714179.562661221,1748886.1284541795
pad_out,2,bb2cdd83,2d4df2a4164cdfb9b03883c322126baa7c3431b6a149e4ae9d125c0f9412284b,pad_0019,3825,79261.54493634704,110926.35049251173,79165.88127188031,103433.01057590771
pad_out,2,bd2c2f34,3b14194a7e806ea5ed2f058a05e29a18ad80827a92316b4eae19709d88bd5294,pad_0088,9823,908803.5618251881,1041200.6932843126,871173.8905900661,978337.405072428
pad_out,2,bd6f0e19,caa23241de2e5d0e7775750bc834bf2f0ded9988ebe53d27f1d2aaed64794513,pad_0036,5140,290926.0335778373,134803.98452228768,188757.60389023888,94663.97829797478
pad_out,2,c2c4db09,ab387e5ad38d17e20321cec14ddd745ea25498fd1272e74d1879ab91910f1e57,pad_0036,6039,601273.7638635146,613640.0020997757,654341.6103988667,660479.9883767657
pad_out,2,c50b42f6,90f9b254670aa6036b815ddac550e5215baa493fab24b2d850e7ba8020d2934b,pad_0093,6014,909055.9974047919,951445.3791810595,1272690.938541509,1277366.8408407895
pad_out,2,c84c65be,c9f91c7eb396a95b6b242a254e6b0355acb167251acd85df68412bfa0cdae8cc,pad_0132,8496,698677.283386724,521226.73899010697,555721.3952523156,427056.76462260354
pad_out,2,c908edd0,0d2712e8cedd8c6b95a2e3f510b5c03e58fc4027e0ac59c53bb51a601f3d38c1,pad_0036,5293,1513426.84903548,1998832.4844934652,810405.942199178,1167379.377052019
pad_out,2,cd7f1687,2bc5ba2f707603536d7baef0dd4e21ce6873f34f5789fc8a79ba44241cdf7370,pad_0008,4232,103749.65408384353,122528.26041061932,140663.76981243974,161161.4535367284
pad_out,2,cdc60a53,91e35c473ae5780ef29c60f37f2303e6f02fad7b88027c923be16cbebdbd2844,pad_0019,5878,280308.6049308525,317006.69670586643,198086.27524804784,223508.47202856222
pad_out,2,d07aed8f,95fe21cabbd37b526c8ede533a8342df8e9550f40202d522e7e03c8ed847eddf,pad_0165,2957,218838.2624743902,202345.91773421777,254473.07764759898,236660.49825609665
pad_out,2,d0cb63ae,9260781d76ffe713f8013c6e98a82ac60e6d6bfe1cbd1b5798327ce27fa2b05d,pad_0120,5223,936662.9211317678,1085228.3593333047,723275.7392520185,828199.3130496911
pad_out,2,d1ee630d,38ac36220980cf145d4f25ea6383c38d6417d05d9075adfc19e31afb1ba76007,pad_0036,6290,268668.2954707933,262940.6108179795,277412.26382664713,271431.7468382317
